LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE	PARENT_NAME	PARENT_TAXID	TOTAL_READ_LEN	READ_IDT	TOTAL_BP_MISMATCH	TOTAL_BP_INDEL	ANI_NAIVE	ANI_CI95_LH	SIG_COV	MAPPED_SIG_LEN	TOTAL_SIG_LEN	COVERED_SIG_DEPTH	COVERED_MAPPED_SIG_COV	ZSCORE	GENOMIC_CONTENT_EST	ABUNDANCE	REL_ABUNDANCE_DEPTH	REL_ABUNDANCE_GC	SIG_LEVEL	GENOME_COUNT	GENOME_SIZE	NOTE
genus	Terrihabitans	2874214	219	22475	0.967484	22349	0.010838	0.010899	0.000041	Terrihabitans - no_f_rank	Terrihabitans - no_f_rank	32850	0.666910	567	0	0.974772	[0.94658-0.988389]	0.010838	49301	2062030	1.005638	0.453317	9.553271	0.000000	0.010899	0.000041		species	1	0	
genus	Prevotella	838	201	25598	0.948683	24823	0.008207	0.010754	0.000040	Prevotellaceae	171552	30150	0.817479	951	1	0.960004	[0.915676-0.981689]	0.002072	86922	11977355	1.031221	0.285578	10.992798	0.000000	0.010754	0.000040		species	6	0	
genus	Sulfuricella	935200	233	25772	0.963110	20378	0.008268	0.010456	0.000039	Sulfuricellaceae	2772226	34950	0.717883	682	0	0.973537	[0.936975-0.989245]	0.008268	36411	2464812	1.264697	0.559666	10.952377	0.000000	0.010456	0.000039		species	1	0	
genus	Marmoricola	86795	162	13550	0.967757	13550	0.010374	0.010374	0.000039	Nocardioidaceae	85015	24300	0.546708	265	0	0.980443	[0.941854-0.993661]	0.010374	22769	1306186	1.000000	0.595107	9.767164	0.000000	0.010374	0.000039		species	1	0	
genus	Ferribacterium	88875	238	26924	0.951009	26924	0.005644	0.010299	0.000039	Azonexaceae	2008795	35700	0.733529	737	0	0.971671	[0.910505-0.991513]	0.005150	83594	5228306	1.000000	0.322081	13.272873	0.000000	0.010299	0.000039		species	2	0	
genus	Solidesulfovibrio	2910984	151	13987	0.962261	13987	0.010111	0.010111	0.000038	Desulfovibrionaceae	194924	22650	0.601898	354	2	0.974691	[0.933855-0.990666]	0.010111	38861	1383370	1.000000	0.359924	9.894644	0.000000	0.010111	0.000038		species	1	0	
genus	Aliiroseovarius	1658781	188	23286	0.795596	19091	0.001779	0.009786	0.000037	Paracoccaceae	31989	28200	0.784078	1175	0	0.947901	[0.595575-0.995617]	0.001001	53949	19073794	1.219737	0.353871	23.688632	0.000000	0.009786	0.000037		species	8	0	
genus	Aliarcobacter	2321111	113	9162	0.796124	8856	0.002482	0.009312	0.000035	Arcobacteraceae	2808963	16950	0.524956	264	3	0.972458	[0.593405-0.998843]	0.000744	15092	11908873	1.034553	0.586801	20.046980	0.000000	0.009312	0.000035		species	12	0	
genus	Rhodospirillum	1081	216	19922	0.964997	19637	0.009069	0.009200	0.000034	Rhodospirillaceae	41295	32400	0.599444	500	0	0.974902	[0.940202-0.989791]	0.009069	36758	2165403	1.014513	0.534224	10.453305	0.000000	0.009200	0.000034		species	1	0	
genus	Pikeienuella	2831955	242	23976	0.966601	23920	0.008860	0.008880	0.000033	Paracoccaceae	31989	36300	0.643939	601	4	0.974933	[0.944139-0.989062]	0.008860	60138	2699861	1.002341	0.397752	10.576882	0.000000	0.008880	0.000033		species	1	0	
genus	Leadbetterella	319458	236	31776	0.964652	31776	0.008714	0.008714	0.000033	Spirosomataceae	2896860	35400	0.871554	923	1	0.970953	[0.944021-0.985282]	0.008714	194610	3646732	1.000000	0.163280	10.666008	0.000000	0.008714	0.000033		species	1	0	
genus	Thioclava	285107	131	14272	0.961773	13761	0.008263	0.008709	0.000033	Paracoccaceae	31989	19650	0.709211	336	0	0.977514	[0.93051-0.993035]	0.004209	33772	3269114	1.037134	0.407468	10.955654	0.000000	0.008709	0.000033		species	2	0	
genus	Pseudodesulfovibrio	2035811	196	25542	0.918713	14030	0.003512	0.008588	0.000032	Desulfovibrionaceae	194924	29400	0.843129	754	2	0.974241	[0.841075-0.996351]	0.002438	30849	5754263	1.820527	0.454796	16.845607	0.000000	0.008588	0.000032		species	2	0	
genus	Trabulsiella	158851	147	14107	0.925411	11624	0.006611	0.008023	0.000030	Enterobacteriaceae	543	22050	0.605488	756	9	0.946410	[0.871973-0.978849]	0.006611	20549	1758342	1.213610	0.565672	12.258395	0.000000	0.008023	0.000030		species	1	0	
genus	Rhodovastum	504465	257	28730	0.956239	20667	0.004931	0.006855	0.000026	Acetobacteraceae	433	38550	0.725370	767	0	0.973303	[0.921095-0.991382]	0.004931	33058	4191229	1.390139	0.625174	14.205567	0.000000	0.006855	0.000026		species	1	0	
genus	Sideroxydans	314343	130	13290	0.953868	13290	0.006528	0.006626	0.000025	Gallionellaceae	90627	19500	0.663538	351	0	0.974260	[0.915131-0.992606]	0.002761	41075	4812633	1.000000	0.323554	12.336273	0.000000	0.006626	0.000025		species	2	0	
genus	Elizabethkingia	308865	44	5349	0.877938	4286	0.004326	0.006282	0.000024	Weeksellaceae	2762318	6600	0.784545	171	0	0.968708	[0.759121-0.996756]	0.002528	7914	1695300	1.248017	0.541572	15.171100	0.000000	0.006282	0.000024		species	2	0	
genus	Hyphomicrobium	81	140	15669	0.955025	15462	0.005949	0.006029	0.000023	Hyphomicrobiaceae	45401	21000	0.726667	409	0	0.973898	[0.91794-0.992109]	0.005949	42307	2599118	1.013388	0.365471	12.926606	0.000000	0.006029	0.000023		species	1	0	
genus	Rubrobacter	42255	124	12078	0.947877	11937	0.005646	0.005973	0.000022	Rubrobacteraceae	84997	18600	0.631613	330	1	0.974459	[0.901971-0.993782]	0.002931	29920	4072303	1.011812	0.398964	13.270925	0.000000	0.005973	0.000022		species	2	0	
genus	Kingella	32257	72	7718	0.897540	6466	0.003837	0.005711	0.000021	Neisseriaceae	481	10800	0.696852	192	0	0.974367	[0.797774-0.997305]	0.002381	12386	2715682	1.193628	0.522041	16.112994	0.000000	0.005711	0.000021		species	2	0	
genus	Aquisphaera	1511635	354	40268	0.929110	16395	0.002313	0.005682	0.000021	Isosphaeraceae	1763524	53100	0.737439	1110	0	0.972435	[0.863214-0.995006]	0.002313	18004	7087167	2.456115	0.910631	20.767189	0.000000	0.005682	0.000021		species	1	0	
genus	Idiomarina	135575	94	11758	0.896847	11136	0.003280	0.005598	0.000021	Idiomarinaceae	267893	14100	0.804397	416	0	0.964081	[0.799129-0.994565]	0.001769	34554	6295900	1.055855	0.322278	17.432938	0.000000	0.005598	0.000021		species	3	0	
genus	Aeromonas	642	38	2653	0.577870	2184	0.000978	0.005465	0.000020	Aeromonadaceae	84642	5700	0.451930	77	0	0.973333	[0.155877-0.999863]	0.000262	3422	8350179	1.214744	0.638223	31.964023	0.000000	0.005465	0.000020		species	13	0	
genus	Hankyongella	1763827	96	9480	0.943650	9480	0.005440	0.005440	0.000020	Sphingomonadaceae	41297	14400	0.642917	222	0	0.976582	[0.891977-0.995322]	0.005440	24097	1742801	1.000000	0.393410	13.521826	0.000000	0.005440	0.000020		species	1	0	
genus	Syntrophus	43773	113	15220	0.947782	15220	0.005227	0.005227	0.000020	Syntrophaceae	213468	16950	0.870324	468	0	0.969251	[0.904959-0.990605]	0.005227	86741	2911942	1.000000	0.175465	13.795774	0.000000	0.005227	0.000020		species	1	0	
genus	Denitrobacterium	79603	84	10736	0.893445	6267	0.003044	0.005216	0.000020	Eggerthellaceae	1643826	12600	0.828651	295	0	0.972522	[0.789851-0.997039]	0.003044	8486	2058474	1.713100	0.738510	18.095923	0.000000	0.005216	0.000020		species	1	0	
genus	Dickeya	204037	21	1810	0.552519	691	0.001131	0.005204	0.000019	Pectobacteriaceae	1903410	3150	0.552698	69	0	0.961308	[0.105227-0.999811]	0.001111	818	622021	2.619392	0.844743	29.712653	0.000000	0.005204	0.000019		species	2	0	
genus	Microcella	337004	36	2681	0.871618	2681	0.004986	0.005179	0.000019	Microbacteriaceae	85023	5400	0.487222	50	0	0.981226	[0.744289-0.998946]	0.001559	3764	1719561	1.000000	0.712274	14.126861	0.000000	0.005179	0.000019		species	3	0	
genus	Thermomonas	141948	53	4846	0.915239	4846	0.004951	0.005028	0.000019	Xanthomonadaceae	32033	7950	0.598994	84	0	0.982955	[0.831949-0.998529]	0.002224	8508	2178987	1.000000	0.569582	14.176890	0.000000	0.005028	0.000019		species	2	0	
genus	Coprobacter	1348911	118	15326	0.928751	13144	0.004047	0.004963	0.000019	Barnesiellaceae	2005519	17700	0.832768	586	2	0.961315	[0.867923-0.989578]	0.001995	36278	6587897	1.166007	0.362313	15.686876	0.000000	0.004963	0.000019		species	2	0	
genus	Urbifossiella	2807415	238	22335	0.960698	22335	0.004924	0.004924	0.000018	Gemmataceae	1914233	35700	0.611036	521	0	0.976673	[0.928696-0.9927]	0.004924	38757	4535935	1.000000	0.576283	14.215710	0.000000	0.004924	0.000018		species	1	0	
genus	Guyparkeria	2035712	76	7622	0.931461	7582	0.004853	0.004879	0.000018	Thioalkalibacteraceae	2035710	11400	0.652807	180	0	0.976384	[0.866671-0.99625]	0.004853	21862	1562227	1.005276	0.346812	14.319364	0.000000	0.004879	0.000018		species	1	0	
genus	Salipiger	263377	133	11563	0.944190	10735	0.004499	0.004846	0.000018	Roseobacteraceae	2854170	19950	0.567669	238	0	0.979417	[0.891977-0.996403]	0.004499	18029	2386070	1.077131	0.595430	14.875152	0.000000	0.004846	0.000018		species	1	0	
genus	Fuscovulum	2818469	91	8692	0.902256	6751	0.003743	0.004846	0.000018	Paracoccaceae	31989	13650	0.613626	316	16	0.963670	[0.810491-0.99402]	0.001512	9163	4464669	1.287513	0.736767	16.314140	0.000000	0.004846	0.000018		species	2	0	
genus	Runella	105	220	28779	0.943975	19636	0.003166	0.004640	0.000017	Spirosomataceae	2896860	33000	0.847030	827	0	0.971264	[0.895304-0.992646]	0.003166	28430	6201766	1.465624	0.690679	17.743633	0.000000	0.004640	0.000017		species	1	0	
genus	Rhodobacter	1060	101	8371	0.790320	7576	0.001931	0.004634	0.000017	Paracoccaceae	31989	15150	0.530495	334	1	0.961128	[0.582896-0.997743]	0.001388	12600	5459576	1.104937	0.601270	22.736586	0.000000	0.004634	0.000017		species	3	0	
genus	Baekduia	2600304	115	9696	0.942893	9696	0.004628	0.004628	0.000017	Baekduiaceae	2600303	17250	0.551246	187	0	0.980714	[0.888837-0.996949]	0.004628	15258	2095202	1.000000	0.635470	14.665924	0.000000	0.004628	0.000017		species	1	0	
genus	Jiangella	281472	109	11287	0.929507	9552	0.003692	0.004363	0.000016	Jiangellaceae	1217100	16350	0.673884	269	0	0.976167	[0.862708-0.996306]	0.003692	14894	2586878	1.181637	0.641332	16.426216	0.000000	0.004363	0.000016		species	1	0	
genus	Hungatella	1649459	165	20322	0.910822	16693	0.003433	0.004180	0.000016	Clostridiaceae	31979	24750	0.770222	1259	25	0.938047	[0.844553-0.977091]	0.003433	51416	4861944	1.217397	0.324665	17.036914	0.000000	0.004180	0.000016		species	1	0	
genus	Melittangium	44	220	22736	0.955710	22736	0.004149	0.004149	0.000016	Archangiaceae	39	33000	0.671152	588	1	0.974138	[0.919305-0.992115]	0.004149	52428	5479666	1.000000	0.433661	15.492345	0.000000	0.004149	0.000016		species	1	0	
genus	Sterolibacterium	157591	67	7022	0.896839	6043	0.003340	0.003881	0.000015	Sterolibacteriaceae	2008793	10050	0.679303	195	0	0.972230	[0.796836-0.996843]	0.003340	10277	1809302	1.162006	0.588012	17.274391	0.000000	0.003881	0.000015		species	1	0	
genus	Pelobacter	18	107	12835	0.939267	12835	0.003833	0.003833	0.000014	Desulfuromonadaceae	213421	16050	0.778442	341	2	0.973432	[0.884129-0.994406]	0.003833	38644	3348323	1.000000	0.332134	16.120621	0.000000	0.003833	0.000014		species	1	0	
genus	Desulfuromonas	890	100	11387	0.935280	11387	0.003814	0.003814	0.000014	Desulfuromonadaceae	213421	15000	0.739133	300	0	0.973654	[0.875636-0.994924]	0.003814	32040	2985956	1.000000	0.355400	16.162456	0.000000	0.003814	0.000014		species	1	0	
genus	Sulfurospirillum	57665	49	4496	0.886089	4496	0.003664	0.003742	0.000014	Sulfurospirillaceae	2932623	7350	0.598503	97	0	0.979263	[0.773694-0.998485]	0.000863	14456	5210617	1.000000	0.311013	16.490858	0.000000	0.003742	0.000014		species	3	0	
genus	Hydrogenophaga	47420	103	10394	0.891137	8829	0.002347	0.003728	0.000014	Comamonadaceae	80864	15450	0.653398	299	7	0.974123	[0.784816-0.997459]	0.000522	18370	16923987	1.177257	0.480621	20.619287	0.000000	0.003728	0.000014		species	8	0	
genus	Methylocystis	133	102	11989	0.931679	11491	0.003412	0.003617	0.000014	Methylocystaceae	31993	15300	0.763399	309	0	0.974355	[0.86784-0.995518]	0.001287	33646	8926371	1.043338	0.341526	17.091694	0.000000	0.003617	0.000014		species	3	0	
genus	Opitutus	178440	152	16386	0.944329	16332	0.003580	0.003591	0.000013	Opitutaceae	134623	22800	0.699561	436	0	0.973392	[0.894917-0.993741]	0.003580	40510	4562502	1.003306	0.403160	16.684114	0.000000	0.003591	0.000013		species	1	0	
genus	Petrocella	2603323	85	11274	0.927840	11205	0.003487	0.003508	0.000013	Vallitaleaceae	2603322	12750	0.857490	341	0	0.969753	[0.86164-0.99404]	0.003487	51128	3213390	1.006158	0.219156	16.905082	0.000000	0.003508	0.000013		species	1	0	
genus	Chitinimonas	240411	96	7592	0.875532	5701	0.002414	0.003215	0.000012	Chitinibacteraceae	2897177	14400	0.516806	150	4	0.980242	[0.752284-0.99878]	0.002414	8436	2361334	1.331696	0.675794	20.327234	0.000000	0.003215	0.000012		species	1	0	
genus	Sphingosinithalassobacter	2676233	61	6209	0.889295	6209	0.002963	0.003014	0.000011	Sphingomonadaceae	41297	9150	0.659235	177	0	0.971461	[0.781637-0.996952]	0.001738	12372	3571899	1.000000	0.501859	18.343985	0.000000	0.003014	0.000011		species	2	0	
genus	Pectobacterium	122277	8	722	0.514952	308	0.000784	0.002996	0.000011	Pectobacteriaceae	1903410	1200	0.554167	57	0	0.908333	[0.030218-0.999686]	0.000116	992	2665062	2.344156	0.310484	35.698408	0.000000	0.002996	0.000011		species	4	0	
genus	Phocaeicola	909656	82	10389	0.893347	8296	0.002332	0.002920	0.000011	Bacteroidaceae	815	12300	0.820407	298	0	0.971316	[0.789929-0.996765]	0.002332	19141	3557818	1.252290	0.433415	20.684764	0.000000	0.002920	0.000011		species	1	0	
genus	Alcaligenes	507	9	1048	0.525562	660	0.000912	0.002830	0.000011	Alcaligenaceae	506	1350	0.741481	47	0	0.968531	[0.05118-0.999944]	0.000371	1342	1778682	1.587879	0.491803	33.099799	0.000000	0.002830	0.000011		species	4	0	
genus	Simplicispira	352450	64	6407	0.888853	6407	0.002766	0.002766	0.000010	Comamonadaceae	80864	9600	0.649375	173	0	0.972998	[0.780407-0.997298]	0.002766	14101	2316083	1.000000	0.454365	18.986642	0.000000	0.002766	0.000010		species	1	0	
genus	Rhodanobacter	75309	58	3518	0.513809	2062	0.000330	0.002604	0.000010	Rhodanobacteraceae	1775411	8700	0.381839	196	1	0.927591	[0.027791-0.999828]	0.000140	4028	14718874	1.706111	0.511917	55.077219	0.000000	0.002604	0.000010		species	11	0	
genus	Sphingopyxis	165697	30	2973	0.557735	1837	0.000741	0.002599	0.000010	Sphingomonadaceae	41297	4500	0.632222	128	0	0.978975	[0.11553-0.99994]	0.000221	3220	8309416	1.618400	0.570497	36.712818	0.000000	0.002599	0.000010		species	6	0	
genus	Pusillimonas	305976	55	6030	0.873742	6030	0.002418	0.002433	0.000009	Alcaligenaceae	506	8250	0.710909	165	0	0.972644	[0.749825-0.997659]	0.001260	16305	4784604	1.000000	0.369825	20.311264	0.000000	0.002433	0.000009		species	2	0	
genus	Nitrogeniibacter	2891294	54	4916	0.858525	4916	0.002374	0.002374	0.000009	Zoogloeaceae	2008794	8100	0.592593	116	4	0.976404	[0.718523-0.998527]	0.002374	8078	2070519	1.000000	0.608566	20.498283	0.000000	0.002374	0.000009		species	1	0	
genus	Steroidobacter	469322	52	6044	0.869522	6044	0.002337	0.002337	0.000009	Steroidobacteraceae	2689614	7800	0.751538	182	0	0.969887	[0.741778-0.997267]	0.002337	15297	2586700	1.000000	0.395110	20.663450	0.000000	0.002337	0.000009		species	1	0	
genus	Veillonella	29465	5	637	0.547362	637	0.001528	0.002245	0.000008	Veillonellaceae	31977	750	0.818667	23	0	0.949324	[0.09502-0.999704]	0.000263	1052	2423580	1.000000	0.605513	25.561069	0.000000	0.002245	0.000008		species	4	0	
genus	Kocuria	57493	23	2549	0.722702	2042	0.001628	0.002032	0.000008	Micrococcaceae	1268	3450	0.724058	51	0	0.979992	[0.445736-0.999668]	0.001628	3070	1254535	1.248286	0.665147	24.766223	0.000000	0.002032	0.000008		species	1	0	
genus	Arthrobacter	1663	6	593	0.597281	593	0.001989	0.002027	0.000008	Micrococcaceae	1268	900	0.637778	19	0	0.964775	[0.194882-0.999681]	0.000131	2157	4510210	1.000000	0.274919	22.399810	0.000000	0.002027	0.000008		species	3	0	
genus	Sinomonas	596707	31	3764	0.748161	2898	0.001484	0.001927	0.000007	Micrococcaceae	1268	4650	0.784946	114	0	0.969713	[0.497277-0.999046]	0.001484	4368	1953163	1.298827	0.663462	25.941652	0.000000	0.001927	0.000007		species	1	0	
genus	Achromobacter	222	78	4980	0.510662	1177	0.000165	0.001873	0.000007	Alcaligenaceae	506	11700	0.395641	351	6	0.914452	[0.021515-0.99981]	0.000056	2540	21042463	4.231096	0.463386	77.899779	0.000000	0.001873	0.000007		species	11	0	
genus	Acidipropionibacterium	1912215	33	3031	0.642553	2822	0.001010	0.001841	0.000007	Propionibacteriaceae	31957	4950	0.599596	63	0	0.973154	[0.285406-0.999699]	0.000567	5889	4973522	1.074061	0.479199	31.446673	0.000000	0.001841	0.000007		species	3	0	
genus	Inhella	644355	44	4442	0.799572	4039	0.001629	0.001792	0.000007	Sphaerotilaceae	2975441	6600	0.655758	114	0	0.974336	[0.600174-0.99897]	0.001629	7488	2479249	1.099777	0.539396	24.755352	0.000000	0.001792	0.000007		species	1	0	
genus	Niveispirillum	1543704	64	7605	0.752580	4391	0.001009	0.001748	0.000007	Azospirillaceae	2829815	9600	0.769479	218	0	0.971335	[0.506042-0.999118]	0.001009	6296	4349850	1.731952	0.697427	31.458362	0.000000	0.001748	0.000007		species	1	0	
genus	Raineyella	1911549	38	3593	0.794201	3593	0.001718	0.001718	0.000006	Propionibacteriaceae	31957	5700	0.615965	82	0	0.977178	[0.589175-0.999226]	0.001718	6844	2091421	1.000000	0.524985	24.105645	0.000000	0.001718	0.000006		species	1	0	
genus	Fannyhessea	2767327	16	2245	0.707910	1983	0.001502	0.001700	0.000006	Actinomycetaceae	2049	2400	0.912917	54	0	0.975947	[0.416248-0.999571]	0.001502	7826	1320275	1.132123	0.253386	25.783653	0.000000	0.001700	0.000006		species	1	0	
genus	Chitinibacter	230666	40	4774	0.817910	4774	0.001657	0.001657	0.000006	Chitinibacteraceae	2897177	6000	0.773500	133	0	0.972141	[0.637247-0.998574]	0.001657	17902	2880882	1.000000	0.266674	24.544907	0.000000	0.001657	0.000006		species	1	0	
genus	Cryobacterium	69578	15	1418	0.567215	891	0.000956	0.001640	0.000006	Microbacteriaceae	85023	2250	0.576000	122	2	0.909596	[0.135966-0.998465]	0.000254	3826	3503221	1.591470	0.232880	32.330621	0.000000	0.001640	0.000006		species	3	0	
genus	Occultella	2828348	49	4618	0.777890	4087	0.001420	0.001604	0.000006	Ruaniaceae	1331736	7350	0.604218	177	2	0.961672	[0.55776-0.998021]	0.001420	6145	2878679	1.129924	0.665094	26.520749	0.000000	0.001604	0.000006		species	1	0	
genus	Heliomicrobium	2831443	36	4022	0.797263	4022	0.001582	0.001582	0.000006	Heliobacteriaceae	31984	5400	0.727407	94	0	0.976629	[0.595359-0.999167]	0.001582	19667	2542550	1.000000	0.204505	25.122910	0.000000	0.001582	0.000006		species	1	0	
genus	Histophilus	214906	21	2329	0.521174	2284	0.000341	0.001513	0.000006	Pasteurellaceae	712	3150	0.721905	55	0	0.975238	[0.042377-0.999972]	0.000165	6258	13857099	1.019702	0.364973	54.133890	0.000000	0.001513	0.000006		species	9	0	
genus	Anaerocolumna	1843210	56	7269	0.823407	6421	0.001331	0.001507	0.000006	Lachnospiraceae	186803	8400	0.838214	228	0	0.968634	[0.648726-0.998087]	0.001331	16536	4824781	1.132067	0.388304	27.393548	0.000000	0.001507	0.000006		species	1	0	
genus	Advenella	290425	40	5053	0.770282	4616	0.001195	0.001437	0.000005	Alcaligenaceae	506	6000	0.818167	144	0	0.971386	[0.541578-0.998986]	0.000757	12637	6097557	1.094671	0.365277	28.906111	0.000000	0.001437	0.000005		species	2	0	
genus	Epilithonimonas	2782229	31	3196	0.623355	3196	0.000817	0.001395	0.000005	Weeksellaceae	2762318	4650	0.659570	129	7	0.975699	[0.246912-0.999799]	0.000681	7416	4693742	1.000000	0.430960	34.975881	0.000000	0.001395	0.000005		species	2	0	
genus	Lelliottia	1330545	13	701	0.509774	269	0.000459	0.001265	0.000005	Enterobacteriaceae	543	1950	0.348718	21	1	0.961749	[0.019579-0.999969]	0.000112	549	2404471	2.605948	0.489982	46.677393	0.000000	0.001265	0.000005		species	3	0	
genus	Mixta	2100764	22	1661	0.558877	1078	0.000631	0.001220	0.000005	Erwiniaceae	1903409	3300	0.490000	44	0	0.985935	[0.117781-0.999973]	0.000243	2099	4427834	1.540816	0.513578	39.792489	0.000000	0.001220	0.000005		species	3	0	
genus	Draconibacterium	1471399	42	5015	0.776458	4814	0.001131	0.001179	0.000004	Prolixibacteraceae	1471398	6300	0.773175	144	0	0.971286	[0.553989-0.998927]	0.001131	13225	4254596	1.041753	0.364008	29.711890	0.000000	0.001179	0.000004		species	1	0	
genus	Kushneria	504090	20	2066	0.681797	2066	0.001161	0.001161	0.000004	Halomonadaceae	28256	3000	0.670000	56	0	0.972894	[0.364034-0.99956]	0.001161	3980	1779991	1.000000	0.519095	29.335369	0.000000	0.001161	0.000004		species	1	0	
genus	Caproicibacterium	2834348	13	1821	0.564892	1821	0.000609	0.001107	0.000004	Oscillospiraceae	216572	1950	0.903590	59	0	0.962136	[0.130012-0.999771]	0.000555	7204	3280070	1.000000	0.252776	40.511307	0.000000	0.001107	0.000004		species	2	0	
genus	Sphaerochaeta	399320	25	3589	0.735118	3589	0.001065	0.001065	0.000004	Sphaerochaetaceae	2791015	3750	0.929600	103	0	0.971301	[0.471005-0.999231]	0.001065	27370	3370360	1.000000	0.131129	30.628100	0.000000	0.001065	0.000004		species	1	0	
genus	Phascolarctobacterium	33024	15	2091	0.551137	2025	0.000458	0.000944	0.000004	Acidaminococcaceae	909930	2250	0.894222	79	0	0.959048	[0.102479-0.999794]	0.000184	6843	10979238	1.032593	0.295923	46.695294	0.000000	0.000944	0.000004		species	5	0	
genus	Erythrobacter	1041	18	1372	0.557208	1372	0.000598	0.000926	0.000003	Erythrobacteraceae	335929	2700	0.495185	35	0	0.972851	[0.114515-0.9999]	0.000152	3001	9003734	1.000000	0.457181	40.883830	0.000000	0.000926	0.000003		species	5	0	
genus	Aromatoleum	551759	16	1291	0.603154	1220	0.000869	0.000920	0.000003	Rhodocyclaceae	75787	2400	0.525417	30	0	0.976762	[0.206453-0.999854]	0.000869	3068	1403750	1.058197	0.397653	33.905969	0.000000	0.000920	0.000003		species	1	0	
genus	Afipia	1033	18	1957	0.561394	1957	0.000522	0.000919	0.000003	Nitrobacteraceae	41294	2700	0.705556	52	0	0.974406	[0.122884-0.999904]	0.000303	3416	6457527	1.000000	0.572892	43.765538	0.000000	0.000919	0.000003		species	3	0	
genus	Gibbsiella	929812	24	2646	0.664430	2481	0.000856	0.000912	0.000003	Yersiniaceae	1903411	3600	0.706944	101	2	0.961829	[0.329626-0.999234]	0.000856	5383	2899975	1.066505	0.460895	34.174163	0.000000	0.000912	0.000003		species	1	0	
genus	Dysosmobacter	2591381	38	2238	0.539050	961	0.000383	0.000892	0.000003	Oscillospiraceae	216572	5700	0.371579	120	2	0.946381	[0.07837-0.99973]	0.000383	3432	2509349	2.328824	0.280012	51.089972	0.000000	0.000892	0.000003		species	1	0	
genus	Wenzhouxiangella	1676142	20	2241	0.660149	2241	0.000874	0.000874	0.000003	Wenzhouxiangellaceae	1676141	3000	0.727667	58	2	0.974119	[0.320627-0.99967]	0.000874	5703	2564082	1.000000	0.392951	33.810777	0.000000	0.000874	0.000003		species	1	0	
genus	Mucilaginibacter	423349	25	2367	0.536922	2083	0.000353	0.000861	0.000003	Sphingobacteriaceae	84566	3750	0.599200	120	0	0.960194	[0.07398-0.999864]	0.000106	7033	19680170	1.136342	0.296175	53.192212	0.000000	0.000861	0.000003		species	5	0	
genus	Acetobacterium	33951	23	2705	0.578623	2705	0.000499	0.000838	0.000003	Eubacteriaceae	186806	3450	0.762319	75	2	0.969052	[0.157434-0.999811]	0.000415	10669	6513651	1.000000	0.253538	44.774656	0.000000	0.000838	0.000003		species	2	0	
genus	Oscillibacter	459786	24	1670	0.522361	651	0.000302	0.000774	0.000003	Oscillospiraceae	216572	3600	0.445000	68	0	0.959281	[0.044805-0.999916]	0.000302	1397	2156668	2.565284	0.465999	57.548710	0.000000	0.000774	0.000003		species	1	0	
genus	Shewanella	22	6	883	0.517535	883	0.000549	0.000744	0.000003	Shewanellaceae	267890	900	0.935556	41	0	0.950530	[0.035168-0.999902]	0.000245	3724	3599502	1.000000	0.237111	42.651476	0.000000	0.000744	0.000003		species	2	0	
genus	Denitratisoma	311181	19	1957	0.622869	1957	0.000694	0.000714	0.000003	Sterolibacteriaceae	2008793	2850	0.670877	45	0	0.977083	[0.245916-0.999822]	0.000429	3591	4566158	1.000000	0.544974	37.951861	0.000000	0.000714	0.000003		species	2	0	
genus	Pedobacter	84567	20	2292	0.639885	2292	0.000705	0.000705	0.000003	Sphingobacteriaceae	84566	3000	0.742667	64	0	0.972077	[0.280088-0.999682]	0.000705	7072	3248870	1.000000	0.324095	37.636187	0.000000	0.000705	0.000003		species	1	0	
genus	Edwardsiella	635	5	386	0.505089	165	0.000297	0.000694	0.000003	Hafniaceae	1903412	750	0.465333	37	0	0.904145	[0.010293-0.999884]	0.000297	190	556430	2.339394	0.868421	58.062923	0.000000	0.000694	0.000003		species	1	0	
genus	Mycolicibacter	1073531	10	882	0.530177	882	0.000439	0.000682	0.000003	Mycobacteriaceae	1762	1500	0.579333	13	0	0.992982	[0.060356-0.999997]	0.000341	1151	2584228	1.000000	0.766290	47.695195	0.000000	0.000682	0.000003		species	2	0	
genus	Azoarcus	12960	9	1102	0.527782	810	0.000387	0.000641	0.000002	Zoogloeaceae	2008794	1350	0.773333	58	0	0.952229	[0.055712-0.999853]	0.000143	2688	5677867	1.360494	0.301339	50.848009	0.000000	0.000641	0.000002		species	3	0	
genus	Phenylobacterium	20	13	1207	0.578392	1207	0.000626	0.000626	0.000002	Caulobacteraceae	76892	1950	0.604615	28	0	0.976802	[0.156889-0.999896]	0.000626	2332	1927972	1.000000	0.517581	39.954044	0.000000	0.000626	0.000002		species	1	0	
genus	Xanthobacter	279	18	1995	0.614331	1995	0.000620	0.000620	0.000002	Xanthobacteraceae	335928	2700	0.716296	61	0	0.969424	[0.228954-0.999708]	0.000620	5520	3219250	1.000000	0.361413	40.157928	0.000000	0.000620	0.000002		species	1	0	
genus	Atlantibacter	1903434	15	1195	0.508286	629	0.000190	0.000620	0.000002	Enterobacteriaceae	543	2250	0.515556	35	0	0.968182	[0.01659-0.999982]	0.000162	761	3882208	1.899841	0.826544	72.525535	0.000000	0.000620	0.000002		species	2	0	
